,Bacteria,Drug,Drug_dose (μg/disk),ZOI_drug,kingdom,phylum,class,order,family,genus,species,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from,Drug_class,MaxAbsEStateIndex,MolWt,BCUT2D_MWHI,BCUT2D_MRHI,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,RingCount,MolLogP,fr_Al_OH,fr_Ar_N,fr_NH0,fr_allylic_oxid,fr_bicyclic,fr_ether
879,Salmonella enterica,Cefuroxime,30.0,0.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,n,12.0,42.0,72,37,2,food,Lactams,12.570376984126984,424.39100000000013,32.16663719983965,7.998379895658457,2993394.942741607,30.829432460962984,5.760247418874442,5.711685002770702,11.814359458703011,12.062545358890265,9.589074368143644,0.0,11.761884949391115,5.15571272675054,12.13273413692322,11.325958136816055,6.263162995639057,41.350474769755095,10.889380203912726,19.469533112537242,35.42628839456182,0.0,4.794537184071822,11.761884949391115,0.0,0.0,0.0,0.0,0.0,4.899909730850478,31.201212554769313,6.06636706846161,0.0,10.150818414215532,9.788182952922519,1.2127753369866463,14.992682296527377,4.677174765480488,-2.382150516874889,2.079614207581483,0.289814579016072,-0.34659644549841206,1.2530331316731722,2.0,2.0,1.0,1.0,3.0,-0.5359999999999987,0.0,0.0,2.0,0.0,1.0,1.0
880,Salmonella enterica,Fosfomycin,50.0,0.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,n,12.0,42.0,72,37,2,food,Organic phosphonic acids and derivatives,10.173379629629629,138.059,31.19109559462837,7.522948856852923,74.65688415245563,0.0,5.845054792290216,0.0,0.0,7.595762326787885,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,7.595762326787885,0.0,0.0,0.0,0.0,0.0,7.595762326787885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,9.78682320550495,14.691512345679012,0.0,0.0,0.0,-0.81712962962963,0.0,-0.25385802469135843,1.6287268518518518,-3.9048996913580254,1.0,1.0,0.0,1.0,1.0,-0.09110000000000007,0.0,0.0,0.0,0.0,0.0,1.0
881,Salmonella enterica,Chloramphenicol,30.0,27.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,n,12.0,42.0,72,37,2,food,Benzene derivatives,11.304786365163348,323.13199999999995,35.53916852833981,6.530354842931773,20854.00404623344,6.103966387748303,4.836269690250055,0.0,11.594566004035068,0.0,0.0,0.0,0.0,23.20187978046503,17.696185628620217,12.13273413692322,17.57203384247855,34.7964457845001,0.0,6.606881964512918,39.94323803430901,0.0,5.687386274683562,23.20187978046503,10.114318268765572,0.0,0.0,0.0,5.563451491696996,0.0,24.26546827384644,0.0,0.0,28.30840717530574,0.0,10.701515153828765,31.946182154335563,0.16922162383471995,-0.7561620265390101,4.0536671005850895,-1.2529283194759382,-0.5511984284454523,0.0,0.0,0.0,1.0,0.0,1.0,0.9089999999999998,2.0,0.0,1.0,0.0,0.0,0.0
882,Salmonella enterica,Tetracycline,30.0,20.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,n,12.0,42.0,72,37,2,food,Tetracyclines,13.313695042831949,444.44000000000017,16.349699175563902,6.244441577254103,7541988.5274806805,22.840946106665523,11.384295757348628,5.783244946364939,5.907179729351506,0.0,0.0,0.0,0.0,12.13273413692322,39.06972134812962,17.408916622392056,17.206343131828646,17.473669622081385,17.56947956948497,14.09534396535438,51.990542992229706,5.749511833283905,0.0,0.0,11.835812092322787,0.0,0.0,0.0,0.0,0.0,44.11809210128031,0.0,0.0,5.733667477162185,0.0,0.0,55.036209694953385,-0.6537508730280199,-7.891260886171374,3.050557292176385,-0.1999820483749053,1.4026620895271686,3.062499607842321,0.0,3.0,1.0,0.0,4.0,-0.21439999999999837,4.0,0.0,1.0,0.0,3.0,0.0
943,Escherichia coli,Amikacin,30.0,25.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Organooxygen compounds,12.578430739026395,585.6080000000002,16.72419482977286,5.803959385179921,351840389.6434164,67.14363026523132,12.580053458670426,5.907179729351506,0.0,0.0,0.0,0.0,0.0,0.0,19.386399651764595,12.586597235060536,18.69056362280884,5.907179729351506,22.93466990864874,19.696394776338067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88212172384894,22.508987749652608,0.0,84.8515698880727,23.07815814323158,-0.8451654705857445,-3.4543834318598456,-19.819150484244457,-0.8984471332932249,0.0,2.0,3.0,0.0,3.0,3.0,-8.424200000000015,8.0,0.0,0.0,0.0,0.0,4.0
944,Escherichia coli,Gentamicin,30.0,30.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Aminoglycoside ,11.129477946271102,477.60300000000035,16.71320241000861,5.015798641482701,12965995.530690867,30.016916361976897,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.205283233513654,18.12552248744388,24.794530010557143,0.0,17.201002431486554,20.702225929867296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,6.4208216229260096,0.0,13.971409182367815,13.971409182367815,36.148454246686754,23.720991550922037,0.0,38.34001374191151,17.507355870220174,0.0,-2.1118188855886944,-4.221864506384813,3.5225569882466115,3.492765240673166,2.0,3.0,0.0,3.0,3.0,-3.327499999999995,3.0,0.0,0.0,0.0,0.0,4.0
945,Escherichia coli,Kanamycin,30.0,22.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Organooxygen compounds,10.934370590828925,484.50300000000016,16.723934420328636,5.009909437980697,13654838.446765736,61.039663877483015,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,18.628438064208495,12.648722793660879,0.0,22.93466990864874,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88212172384894,22.188645928553036,0.0,70.89126281071222,23.505097560217962,0.0,-2.8618546241042164,-16.459712694205745,-0.7634389811732607,0.0,2.0,3.0,0.0,3.0,3.0,-7.2914000000000065,7.0,0.0,0.0,0.0,0.0,4.0
946,Escherichia coli,Amoxicillin,30.0,14.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Lactams,12.347538895187707,365.4110000000001,32.16690631043884,8.013148748605687,291485.62989158236,29.248907133696527,0.0,11.814359458703011,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,12.13273413692322,31.54366002800146,4.747022453217559,0.0,29.545549696045974,5.733667477162185,0.0,29.828919765543436,5.749511833283905,0.0,11.761884949391115,0.0,0.0,0.0,0.0,5.563451491696996,0.0,40.927262954088036,13.847474399381248,0.0,5.733667477162185,-0.6481045711443436,1.3530174446832093,20.864004624308485,6.4092400741160676,-1.9379691177460066,3.205759785982547,0.0,3.533958493288469,0.0,2.0,2.0,1.0,2.0,3.0,0.023700000000000443,0.0,0.0,1.0,0.0,1.0,0.0
947,Escherichia coli,Ampicillin,30.0,20.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Organoheterocyclic compounds,12.334172965482487,349.4120000000001,32.1669062252244,8.013147836891157,206112.98596074485,23.499395300412623,0.0,11.814359458703011,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,30.33183534230805,19.410925891078243,4.747022453217559,0.0,29.545549696045974,5.733667477162185,0.0,35.89528683400505,0.0,0.0,11.761884949391115,0.0,0.0,0.0,0.0,5.563451491696996,0.0,16.66179468024159,38.112942673227685,6.06636706846161,5.733667477162185,-0.6178732809698717,1.384119373057865,11.668857470784294,6.59329714138742,-1.8568691887784594,6.376417836304613,0.0,3.5766661417653483,0.0,2.0,2.0,1.0,2.0,3.0,0.3181000000000002,0.0,0.0,1.0,0.0,1.0,0.0
948,Escherichia coli,Penicillin,30.0,16.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Carboxylic acids and derivatives,12.240541068279164,372.4870000000001,25.207673885808145,6.828514093053763,129114.72313101777,11.4157136421167,0.0,11.814359458703011,0.0,51.38453490628663,0.0,0.0,11.761884949391115,30.33183534230805,19.410925891078243,4.747022453217559,18.43196774002582,29.545549696045974,0.0,0.0,35.89528683400505,0.0,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,5.563451491696996,16.66179468024159,13.847474399381248,30.33183534230805,0.0,-0.6408058915140893,1.3837074305030652,13.688867856578966,0.8617091967960027,-1.860551030342245,7.609196356195676,0.18979583963214886,3.540840524481397,0.0,2.0,2.0,1.0,2.0,3.0,-3.4698999999999973,0.0,0.0,1.0,0.0,1.0,0.0
949,Escherichia coli,Ceftazidime,30.0,28.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Lactams,13.114328090055071,546.5870000000002,32.166681198615066,7.9983639133930895,130887863.90568937,17.10964163696516,29.78168703174876,5.601050810983688,11.814359458703011,5.969305287951849,14.345615352810384,0.0,23.098670827325854,11.22207979521215,13.847474399381248,28.838755044205193,11.666344601007683,57.6948843445426,5.15571272675054,11.486521083908974,52.93692295705045,0.0,5.131558479839333,23.098670827325854,0.0,0.0,0.0,0.0,11.325958136816055,16.236695608785215,30.98942211923828,29.093520927940727,6.06636706846161,10.571256060898818,1.7813433512507009,2.3200451049992044,28.365058705864,3.830931505999705,-4.0068662117945095,4.364278804086379,3.550427347358645,2.7432530473176975,0.0,2.0,2.0,2.0,1.0,4.0,-1.2991999999999946,0.0,2.0,4.0,0.0,1.0,0.0
950,Escherichia coli,Ceftriaxone,30.0,30.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Lactams,12.916804915913412,554.592,32.16802575616794,8.005513176288462,86964842.00764643,29.91647849129853,15.999679964430742,0.0,17.694347795138384,11.528572183003856,14.460318640164214,4.9839785209472085,28.197352635626892,16.917597676141654,5.573104530069267,23.933441966636682,0.0,63.48746400598187,12.20338470942773,24.3491722319333,32.69793868756331,5.879988336435371,5.131558479839333,34.860555776716964,0.0,0.0,0.0,0.0,5.573104530069267,27.99858055817633,35.98122017895694,0.0,0.0,10.571256060898818,1.1911059923735094,3.4097930208811835,30.32908056195552,4.9368402497316435,-3.0399098626612933,-0.9927050581226264,0.0,0.0,2.7234967968158625,2.0,2.0,2.0,1.0,4.0,-1.198999999999999,0.0,4.0,6.0,0.0,1.0,0.0
951,Escherichia coli,Vancomycin,30.0,9.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,carboxylic acids,16.017214138834966,1449.2710000000004,35.4967930759403,6.321583236316157,1.2011332476804883e+25,89.47659525090083,29.934857612799288,53.389796668079654,0.0,5.969305287951849,4.794537184071822,0.0,0.0,55.24845538523111,110.08498363408832,34.71646841886195,41.32274381956614,70.52144317387742,17.385241000485763,13.654553947190108,116.72529597596859,57.12299764966523,0.0,23.20187978046503,5.917906046161393,10.045266627482652,11.126902983393991,14.383611552215466,0.0,66.73003775307771,33.02788051898166,0.0,13.847474399381248,63.090392457589694,38.297719817048595,14.104060618953639,130.50687133113217,8.003711425926706,-15.9867848461044,-0.6786651744934149,-18.55014789207184,5.659418699136037,1.4723086925515987,7.0,7.0,5.0,2.0,12.0,0.10620000000000512,6.0,0.0,0.0,0.0,15.0,6.0
952,Escherichia coli,Ciprofloxacin,30.0,36.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Quinolines,14.607685185185183,331.34700000000004,19.142215575448983,5.932587448237474,672746.5705685621,11.38067233274289,0.0,5.428790391900541,0.0,5.969305287951849,9.184952231746642,0.0,0.0,0.0,24.974377382775238,43.80393423887614,11.204086992299825,22.55961649471647,0.0,31.078935354500782,39.933577617251544,0.0,10.077801322358383,0.0,5.817220841045895,0.0,10.902924932081056,0.0,24.293599804124977,25.93115605767717,12.263210640074686,6.06636706846161,9.467009378641833,0.0,16.43241047808012,0.0,12.6196285019594,0.15943609851348062,-1.755300643086537,3.07809812505249,3.290533509700176,2.9606282188163506,0.0,1.0,2.0,2.0,2.0,4.0,1.5833,0.0,1.0,2.0,0.0,1.0,0.0
953,Escherichia coli,Doxycycline,30.0,2.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Tetracyclines,13.31702837616528,462.4550000000002,16.35438123868387,6.24508544694082,8427682.935942445,22.840946106665523,11.384295757348628,5.783244946364939,5.907179729351506,0.0,0.0,0.0,0.0,19.056471336613843,31.64306857167438,11.49101057623066,23.627164754754652,17.473669622081385,17.56947956948497,14.09534396535438,51.990542992229706,5.749511833283905,0.0,0.0,11.835812092322787,0.0,0.0,0.0,5.563451491696996,0.0,25.06162076466647,19.056471336613843,0.0,5.733667477162185,0.0,0.0,55.033717988394216,1.3628127161422192,-8.859922348441467,3.1664695181778963,-1.5895597127739987,1.6766898673049466,2.975209358409214,0.0,3.0,1.0,0.0,4.0,-1.1722999999999981,4.0,0.0,1.0,0.0,3.0,0.0
954,Escherichia coli,Tetracycline,30.0,30.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Tetracyclines,13.313695042831949,444.44000000000017,16.349699175563902,6.244441577254103,7541988.5274806805,22.840946106665523,11.384295757348628,5.783244946364939,5.907179729351506,0.0,0.0,0.0,0.0,12.13273413692322,39.06972134812962,17.408916622392056,17.206343131828646,17.473669622081385,17.56947956948497,14.09534396535438,51.990542992229706,5.749511833283905,0.0,0.0,11.835812092322787,0.0,0.0,0.0,0.0,0.0,44.11809210128031,0.0,0.0,5.733667477162185,0.0,0.0,55.036209694953385,-0.6537508730280199,-7.891260886171374,3.050557292176385,-0.1999820483749053,1.4026620895271686,3.062499607842321,0.0,3.0,1.0,0.0,4.0,-0.21439999999999837,4.0,0.0,1.0,0.0,3.0,0.0
955,Escherichia coli,Chloramphenicol,30.0,30.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,Benzene derivatives,11.304786365163348,323.13199999999995,35.53916852833981,6.530354842931773,20854.00404623344,6.103966387748303,4.836269690250055,0.0,11.594566004035068,0.0,0.0,0.0,0.0,23.20187978046503,17.696185628620217,12.13273413692322,17.57203384247855,34.7964457845001,0.0,6.606881964512918,39.94323803430901,0.0,5.687386274683562,23.20187978046503,10.114318268765572,0.0,0.0,0.0,5.563451491696996,0.0,24.26546827384644,0.0,0.0,28.30840717530574,0.0,10.701515153828765,31.946182154335563,0.16922162383471995,-0.7561620265390101,4.0536671005850895,-1.2529283194759382,-0.5511984284454523,0.0,0.0,0.0,1.0,0.0,1.0,0.9089999999999998,2.0,0.0,1.0,0.0,0.0,0.0
956,Escherichia coli,Trimethoprim,30.0,28.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,n,48.0,84.0,120,37,2,urine,phenol ethers,5.848108465608465,290.32300000000004,16.52993347195911,5.550690334116603,52230.22737876032,5.817862777835028,11.49902366656781,11.6978511142704,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,17.696185628620217,18.18111668623608,21.3293926238326,11.766202058821523,0.0,32.796727578156975,29.456480691930288,17.248535499851716,11.766202058821523,0.0,0.0,0.0,0.0,0.0,29.48721990061275,11.126902983393991,0.0,27.526236195445676,12.13273413692322,25.67792381572452,15.924874707790472,0.0,0.0,13.050571864369664,2.228001325657803,3.7165684051398338,2.1425385015117158,0.0,4.703740547004436,0.0,0.0,2.0,0.0,2.0,1.2575999999999998,0.0,2.0,2.0,0.0,0.0,3.0
957,Acinetobacter baumannii,Amikacin,30.0,8.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Organooxygen compounds,12.578430739026395,585.6080000000002,16.72419482977286,5.803959385179921,351840389.6434164,67.14363026523132,12.580053458670426,5.907179729351506,0.0,0.0,0.0,0.0,0.0,0.0,19.386399651764595,12.586597235060536,18.69056362280884,5.907179729351506,22.93466990864874,19.696394776338067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88212172384894,22.508987749652608,0.0,84.8515698880727,23.07815814323158,-0.8451654705857445,-3.4543834318598456,-19.819150484244457,-0.8984471332932249,0.0,2.0,3.0,0.0,3.0,3.0,-8.424200000000015,8.0,0.0,0.0,0.0,0.0,4.0
958,Acinetobacter baumannii,Gentamicin,30.0,10.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Aminoglycoside ,11.129477946271102,477.60300000000035,16.71320241000861,5.015798641482701,12965995.530690867,30.016916361976897,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.205283233513654,18.12552248744388,24.794530010557143,0.0,17.201002431486554,20.702225929867296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,6.4208216229260096,0.0,13.971409182367815,13.971409182367815,36.148454246686754,23.720991550922037,0.0,38.34001374191151,17.507355870220174,0.0,-2.1118188855886944,-4.221864506384813,3.5225569882466115,3.492765240673166,2.0,3.0,0.0,3.0,3.0,-3.327499999999995,3.0,0.0,0.0,0.0,0.0,4.0
959,Acinetobacter baumannii,Kanamycin,30.0,6.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Organooxygen compounds,10.934370590828925,484.50300000000016,16.723934420328636,5.009909437980697,13654838.446765736,61.039663877483015,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,18.628438064208495,12.648722793660879,0.0,22.93466990864874,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88212172384894,22.188645928553036,0.0,70.89126281071222,23.505097560217962,0.0,-2.8618546241042164,-16.459712694205745,-0.7634389811732607,0.0,2.0,3.0,0.0,3.0,3.0,-7.2914000000000065,7.0,0.0,0.0,0.0,0.0,4.0
960,Acinetobacter baumannii,Amoxicillin,30.0,6.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Lactams,12.347538895187707,365.4110000000001,32.16690631043884,8.013148748605687,291485.62989158236,29.248907133696527,0.0,11.814359458703011,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,12.13273413692322,31.54366002800146,4.747022453217559,0.0,29.545549696045974,5.733667477162185,0.0,29.828919765543436,5.749511833283905,0.0,11.761884949391115,0.0,0.0,0.0,0.0,5.563451491696996,0.0,40.927262954088036,13.847474399381248,0.0,5.733667477162185,-0.6481045711443436,1.3530174446832093,20.864004624308485,6.4092400741160676,-1.9379691177460066,3.205759785982547,0.0,3.533958493288469,0.0,2.0,2.0,1.0,2.0,3.0,0.023700000000000443,0.0,0.0,1.0,0.0,1.0,0.0
961,Acinetobacter baumannii,Ampicillin,30.0,8.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Organoheterocyclic compounds,12.334172965482487,349.4120000000001,32.1669062252244,8.013147836891157,206112.98596074485,23.499395300412623,0.0,11.814359458703011,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,30.33183534230805,19.410925891078243,4.747022453217559,0.0,29.545549696045974,5.733667477162185,0.0,35.89528683400505,0.0,0.0,11.761884949391115,0.0,0.0,0.0,0.0,5.563451491696996,0.0,16.66179468024159,38.112942673227685,6.06636706846161,5.733667477162185,-0.6178732809698717,1.384119373057865,11.668857470784294,6.59329714138742,-1.8568691887784594,6.376417836304613,0.0,3.5766661417653483,0.0,2.0,2.0,1.0,2.0,3.0,0.3181000000000002,0.0,0.0,1.0,0.0,1.0,0.0
962,Acinetobacter baumannii,Penicillin,30.0,6.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Carboxylic acids and derivatives,12.240541068279164,372.4870000000001,25.207673885808145,6.828514093053763,129114.72313101777,11.4157136421167,0.0,11.814359458703011,0.0,51.38453490628663,0.0,0.0,11.761884949391115,30.33183534230805,19.410925891078243,4.747022453217559,18.43196774002582,29.545549696045974,0.0,0.0,35.89528683400505,0.0,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,5.563451491696996,16.66179468024159,13.847474399381248,30.33183534230805,0.0,-0.6408058915140893,1.3837074305030652,13.688867856578966,0.8617091967960027,-1.860551030342245,7.609196356195676,0.18979583963214886,3.540840524481397,0.0,2.0,2.0,1.0,2.0,3.0,-3.4698999999999973,0.0,0.0,1.0,0.0,1.0,0.0
963,Acinetobacter baumannii,Ceftazidime,30.0,6.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Lactams,13.114328090055071,546.5870000000002,32.166681198615066,7.9983639133930895,130887863.90568937,17.10964163696516,29.78168703174876,5.601050810983688,11.814359458703011,5.969305287951849,14.345615352810384,0.0,23.098670827325854,11.22207979521215,13.847474399381248,28.838755044205193,11.666344601007683,57.6948843445426,5.15571272675054,11.486521083908974,52.93692295705045,0.0,5.131558479839333,23.098670827325854,0.0,0.0,0.0,0.0,11.325958136816055,16.236695608785215,30.98942211923828,29.093520927940727,6.06636706846161,10.571256060898818,1.7813433512507009,2.3200451049992044,28.365058705864,3.830931505999705,-4.0068662117945095,4.364278804086379,3.550427347358645,2.7432530473176975,0.0,2.0,2.0,2.0,1.0,4.0,-1.2991999999999946,0.0,2.0,4.0,0.0,1.0,0.0
964,Acinetobacter baumannii,Ceftriaxone,30.0,6.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Lactams,12.916804915913412,554.592,32.16802575616794,8.005513176288462,86964842.00764643,29.91647849129853,15.999679964430742,0.0,17.694347795138384,11.528572183003856,14.460318640164214,4.9839785209472085,28.197352635626892,16.917597676141654,5.573104530069267,23.933441966636682,0.0,63.48746400598187,12.20338470942773,24.3491722319333,32.69793868756331,5.879988336435371,5.131558479839333,34.860555776716964,0.0,0.0,0.0,0.0,5.573104530069267,27.99858055817633,35.98122017895694,0.0,0.0,10.571256060898818,1.1911059923735094,3.4097930208811835,30.32908056195552,4.9368402497316435,-3.0399098626612933,-0.9927050581226264,0.0,0.0,2.7234967968158625,2.0,2.0,2.0,1.0,4.0,-1.198999999999999,0.0,4.0,6.0,0.0,1.0,0.0
965,Acinetobacter baumannii,Vancomycin,30.0,10.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,carboxylic acids,16.017214138834966,1449.2710000000004,35.4967930759403,6.321583236316157,1.2011332476804883e+25,89.47659525090083,29.934857612799288,53.389796668079654,0.0,5.969305287951849,4.794537184071822,0.0,0.0,55.24845538523111,110.08498363408832,34.71646841886195,41.32274381956614,70.52144317387742,17.385241000485763,13.654553947190108,116.72529597596859,57.12299764966523,0.0,23.20187978046503,5.917906046161393,10.045266627482652,11.126902983393991,14.383611552215466,0.0,66.73003775307771,33.02788051898166,0.0,13.847474399381248,63.090392457589694,38.297719817048595,14.104060618953639,130.50687133113217,8.003711425926706,-15.9867848461044,-0.6786651744934149,-18.55014789207184,5.659418699136037,1.4723086925515987,7.0,7.0,5.0,2.0,12.0,0.10620000000000512,6.0,0.0,0.0,0.0,15.0,6.0
966,Acinetobacter baumannii,Ciprofloxacin,30.0,19.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,36.0,48,37,2,urine,Quinolines,14.607685185185183,331.34700000000004,19.142215575448983,5.932587448237474,672746.5705685621,11.38067233274289,0.0,5.428790391900541,0.0,5.969305287951849,9.184952231746642,0.0,0.0,0.0,24.974377382775238,43.80393423887614,11.204086992299825,22.55961649471647,0.0,31.078935354500782,39.933577617251544,0.0,10.077801322358383,0.0,5.817220841045895,0.0,10.902924932081056,0.0,24.293599804124977,25.93115605767717,12.263210640074686,6.06636706846161,9.467009378641833,0.0,16.43241047808012,0.0,12.6196285019594,0.15943609851348062,-1.755300643086537,3.07809812505249,3.290533509700176,2.9606282188163506,0.0,1.0,2.0,2.0,2.0,4.0,1.5833,0.0,1.0,2.0,0.0,1.0,0.0
